grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.11499999999999999 0.1664484041688368 0.24882840715515175 0.25698633180588043 0.22979617990896198 0.20296355841566546 0.19030944071938535 0.16301198908298234 0.13024766163287593 0.10236970347692417 0.07729757312520368 0.05820626269623305 0.042300080092120586 0.02983666464837203 0.019765624059520787 0.012545505086633546 0.00735182446044251 0.004226257807106795 0.001974601541388822 0.0006888224798041326 0.0002899734454072999 7.41407145737926e-5 -2.358601103923737e-6 4.8528155781028966e-5 3.46272204273905e-6 
0.125 0.34159178767678416 0.4435770843040393 0.4371597189022343 0.3953605161827285 0.33717413291954496 0.27020921302037026 0.2197811441922057 0.17920618415961445 0.14371907384818292 0.11340351344820698 0.08638277910033038 0.0637960990146973 0.045118103181576545 0.030670607972204354 0.019506919052205557 0.011709610477333293 0.006490951698689268 0.003262348949661237 0.0013115978937245677 0.00043553209240170107 0.0001482789431612187 0.00011753928442462059 -3.4299720017217294e-6 8.543077279843728e-6 
0.135 0.6667510977000244 0.720259575314702 0.6442073910378069 0.5475525099218979 0.46083397041800517 0.38972883317156426 0.32085444665182394 0.2596646374834193 0.2069998696859218 0.1622209370455468 0.12466920485573896 0.09323043399684078 0.06723497921584995 0.04629249377956866 0.030232382090401855 0.018272870831502128 0.010373183376410217 0.005323230701873363 0.002226214846294712 0.0007573912707439009 0.00022366815591888306 1.7499899679583846e-6 5.572743503495028e-5 2.4737215070184254e-6 
0.145 1.2138530230345934 1.1415495686261417 0.9678552509187249 0.8076002568191101 0.6646477367132707 0.5404416738995741 0.4407057920440833 0.35762077299850825 0.2876602527952324 0.22803799292614932 0.17724646655090728 0.1341432445398933 0.09838337919061378 0.06898485146578925 0.04604347185779359 0.028558402786811946 0.01631013515743865 0.00861389985621179 0.003819818535389513 0.0013096451966752853 0.00040524618916373996 0.00015877146449486975 6.737551807340801e-7 9.990718906056732e-6 
0.155 2.048661152862251 1.7003219943065238 1.3705166633667702 1.1092090466937838 0.9031711204118035 0.7392461083455791 0.602348731462424 0.48881298740092016 0.3937225221890418 0.3138017659125813 0.2462732631508407 0.189037232982347 0.14089427906041446 0.10099974054716618 0.06873800000594538 0.044073388593993124 0.025630231904251108 0.013828163797180437 0.00642021172526791 0.0023166104860673775 0.0006602589628861878 0.0001419724209364144 5.744879883100168e-5 2.6379968110987195e-6 
0.165 3.182851757316256 2.4146611164226446 1.888634072389135 1.5060939469481522 1.2125666796212193 0.981416573547092 0.7983383110563853 0.6492614880985822 0.5262133842751001 0.42285231004761314 0.3353884598336538 0.26101066673189927 0.19773522845923946 0.14482309584566405 0.10092995964358538 0.06647063870754352 0.04018648688307418 0.02183437543162893 0.010817930042360258 0.003982158787481371 0.0012566146233902037 0.00028406750080119895 0.00010367594383488721 -1.6548127559218306e-6 
0.175 4.5364733720703345 3.245426631628065 2.4889403569359616 1.9604185147872766 1.5719975368605783 1.2738284829625335 1.0369985423585795 0.8459328134259185 0.6886431301248999 0.5578035977176462 0.4469689486236726 0.35276074905980814 0.2718443855303383 0.20312466082752934 0.14539273759251164 0.09817806649008373 0.06181554765727036 0.03458795464656994 0.01753968624622418 0.007235906056626135 0.001958854843778224 0.0006595605317438399 -4.726947156402173e-6 3.824719577092935e-5 
0.185 5.917219730866474 4.144704676334815 3.1580790179573803 2.4816773401742904 1.9871894256750695 1.6093682490078614 1.3135159817741258 1.0759297776984187 0.8818051264350044 0.720003278519065 0.583574624507774 0.4665247224083971 0.36602708137943724 0.2788144017763413 0.20486192580971233 0.1423249395221357 0.09266091331066768 0.05445159921477413 0.02801745789764755 0.01265625478839294 0.0036829649277404786 0.0009576065564361955 0.0002172232158210996 1.6623980675649526e-5 
0.19499999999999998 7.055320949327812 5.017835038178764 3.840573086235917 3.030713056956881 2.4373750458870633 1.9835259922245525 1.6263289351292425 1.3394691363819335 1.1050141790945265 0.9101668410757608 0.7455810502167256 0.6044113218016156 0.4819168840316695 0.37497221280963744 0.2818784463911249 0.20222113130818534 0.13570280526538844 0.08375529486399289 0.04488277534294219 0.020981861627736992 0.007302535346524752 0.0013127187503118865 0.0006124372353126344 -1.796717684699519e-5 
0.205 7.688923321547997 5.756674657089078 4.484266339578635 3.5843925585714023 2.9070249061373428 2.3823777679837415 1.9662697975055827 1.630679405593411 1.3555297355886735 1.1266508669307844 0.9329413179482646 0.7665792351453116 0.6211519273229823 0.49318944842331214 0.3795628961599368 0.2804248058512414 0.19481827956829045 0.12518363782132758 0.07117753000954082 0.034199813153824865 0.013485789251471009 0.0027626622003687484 0.0006459660338482137 -7.2511314099833746e-6 
0.215 7.663745809436224 6.240431647451965 5.019837779074853 4.094160472968657 3.3679860090288103 2.7901814126270703 2.3237182600929507 1.94285224001699 1.6286089474675864 1.3660772368826368 1.143615680212243 0.9519365683614368 0.7838761697116857 0.6343279843529778 0.5000286760851393 0.3796327412962227 0.2733665969783942 0.1825977641935428 0.1097926118483198 0.05585953664999886 0.02313805142594022 0.006313627094081675 0.00045505940042059323 0.0006532186985514377 
0.22499999999999998 6.998956675645353 6.377984169385121 5.388197575675706 4.521139644692962 3.7918599875470416 3.1861540332533482 2.6836272798529226 2.2658751375932793 1.9169245057916517 1.6233704324287095 1.3736993520813399 1.157988208392703 0.9683946563998027 0.7982780805864925 0.6438435803967765 0.5022326989448459 0.3740899907619484 0.2601247252970718 0.1645620116839056 0.08956398593103557 0.03915290893688472 0.012469794597152334 0.001512963393071609 0.00021694464149655396 
0.235 5.870698872902491 6.1323650934620675 5.537597059319853 4.821327251157616 4.1470229483328485 3.5480253502153065 3.0304695394033256 2.587886074348534 2.2116996011498515 1.8915523484885066 1.6176908016531808 1.3804861791945024 1.1714107678819248 0.9831657584659006 0.810238959333593 0.6491923162341343 0.4991996671340747 0.36138749068326675 0.2399883521725082 0.1394704060041999 0.06581217048721236 0.022731491558118655 0.004218126754487739 -8.501346440851001e-5 
0.245 4.541296449591217 5.54149781536186 5.443611672494514 4.965715360384298 4.405119337901444 3.8531306264069363 3.3460315197518646 2.8956854035700332 2.5023849786793284 2.1624914100459196 1.8687553696564143 1.6135691225389062 1.3882221075461327 1.185041955640473 0.9969781748120327 0.8194719951989508 0.6498436162580383 0.4890844097550454 0.3404133592357278 0.2108248804943244 0.1078242955793833 0.04068282993807751 0.009278169228425087 0.00028929436882534076 
0.25500000000000006 3.254575133972583 4.708839397850871 5.110189115889581 4.935583038254935 4.543626736583821 4.080369894666129 3.6137682040862487 3.175069914353069 2.7783659222932875 2.4268428344619712 2.1193578346747355 1.8502222097166539 1.6126864698051593 1.3984116039759038 1.1997493269464068 1.0101285309974677 0.8252703484318176 0.6443701939100086 0.4696868438756458 0.30885061536331593 0.17123824813962546 0.07149120236476653 0.01863940949499987 0.001751715664444209 
0.265 2.176065446103176 3.7692535583257305 4.57857623951497 4.731675811010906 4.549324113218757 4.213376428783208 3.8172059146445116 3.413214795673778 3.0279746747291165 2.675873313193372 2.361030190141231 2.083320370850541 1.8374635180245906 1.6166616283924233 1.4122523011202792 1.216263297511452 1.0221786492658405 0.8265424396440725 0.6298996298960935 0.4383833025714667 0.26295433334449503 0.1219541805854929 0.03615366783251278 0.0047495521881560365 
0.275 1.3668946624450378 2.852912654684185 3.913835935756624 4.372216906292016 4.420209066704837 4.241170405209522 3.9444595870878896 3.5973811797934805 3.2415633255160876 2.9000259026866235 2.586520000070104 2.3050513835714566 2.0555158484510674 1.8320317251539666 1.627055155592711 1.430823869637822 1.234827231220073 1.0322395601546412 0.8206478807933573 0.6029115413144208 0.38978137636978966 0.20057690378734588 0.06824415424700678 0.011067178124556099 
0.285 0.8150029495523379 2.0501136609094655 3.1966976565430953 3.891667350602579 4.166328829332408 4.160961644590898 3.986275157880697 3.7186419418124923 3.4090475259342696 3.092137418963535 2.7879839891008076 2.509347878145543 2.259435513079705 2.037318757345357 1.8356852059604805 1.6453917831480411 1.4550949688127175 1.255078895960767 1.038387015466508 0.8033010006996453 0.5571646611801425 0.3171600344972325 0.1243379947627632 0.024451515232686016 
0.29500000000000004 0.46502517101317037 1.407461943653084 2.4981660593989234 3.3375398580252096 3.8075147810903416 3.97775171848246 3.939872369644025 3.7693676171025947 3.524002446161424 3.2443312562658213 2.9603775887681016 2.6897710521642066 2.4441007666992443 2.2252069296055987 2.0305053889024234 1.8504072992197231 1.6733203770133307 1.485650483914009 1.2760307089531855 1.036519411628936 0.7677913346214 0.4812523308906594 0.21706477298924082 0.05193927069638837 
0.305 0.2571440233545451 0.9275078750710462 1.8748854642630906 2.757978861969324 3.373770230933347 3.7038390553021903 3.8070930205733338 3.7470609648496267 3.5800548538908545 3.352320465123351 3.097728471153187 2.8431663933818263 2.6042589923314345 2.391254159769942 2.20399348255987 2.037372453943534 1.8785192073499914 1.712554919794966 1.5227415993738096 1.2948775803155352 1.019948269440919 0.6997705769777155 0.3615814999669682 0.10544713155278135 
0.31500000000000006 0.13854847917252472 0.5910837008561259 1.354282924057571 2.2002254040931946 2.8970112051272654 3.3589759539317505 3.595682793574728 3.6517336565573806 3.5752949218677674 3.410906300201545 3.1977288910199855 2.965312969868601 2.738497176644846 2.5312103802088206 2.3520850660525796 2.198186516531439 2.0608364950423095 1.9228401327624725 1.7649011512673074 1.5657269681185149 1.306063404237125 0.9741740416100659 0.5732962618643187 0.2031367799600954 
0.325 0.07371217230325092 0.3654595674686036 0.9464345285670495 1.6954912343219057 2.4131349066214636 2.965070356319771 3.3187085988170697 3.488203720098009 3.5085707743202326 3.4189202302385526 3.2563524510006916 3.0558552232444884 2.844299420093816 2.6453248381219727 2.471324966295884 2.328822994600871 2.211092841776207 2.1046718015078154 1.9868439541644245 1.8323900719570907 1.6117946524096842 1.2978713507797435 0.8635198980863832 0.3695309909045416 
0.335 0.03861121260889874 0.22093407029268036 0.6408497287865258 1.2666083852367849 1.9491413825557697 2.548997579199223 2.9915380106113143 3.2648955051266375 3.382886450618281 3.374499406811794 3.273355883139422 3.1120169071735426 2.9233480040025985 2.732821535786276 2.5635667838456744 2.4263791318035364 2.3248503165663172 2.247184004839128 2.1738515138294128 2.075311658985868 1.9165175123953926 1.6545972727886926 1.23338431312625 0.6329614253449994 
0.345 0.02023953310155771 0.13057203458008895 0.42304720266889567 0.9173883019823295 1.530298546786377 2.1323399459629013 2.634346556575688 2.992555027896404 3.2032447021330595 3.2795211130489674 3.246486018718562 3.134702257824149 2.974282786038608 2.797615036410299 2.6298726296454134 2.4942338761070726 2.3994522190452434 2.3449559485404934 2.3125319101469874 2.2754988876731432 2.194857019769999 2.0183495015625477 1.6679568676118588 1.0187508255554873 
0.35500000000000004 0.010434072642613807 0.07610274869749119 0.2720874136198236 0.6475336140553517 1.1670091456782148 1.7385965412140783 2.263993927099022 2.686223480714842 2.977025926135825 3.1363691856764233 3.176973018962595 3.121544056429178 2.999439606915719 2.840026341434872 2.6767012044159313 2.5354018819668385 2.439681387744458 2.395185009628438 2.3957590924335492 2.41580880084486 2.4208785922050957 2.355402620787752 2.1326467394570012 1.5370698488239996 
0.365 0.005454360419974991 0.0435145641565052 0.1717669299379269 0.4447068995831516 0.867870684081724 1.3799468298718645 1.901050916678982 2.358876266679882 2.715117454944086 2.9498923854341546 3.065093162240034 3.073502720799047 2.9966166234432428 2.864202820476795 2.7064496174155717 2.559307360223035 2.4505808658333312 2.4039015317058787 2.4200941039737276 2.4865247922687197 2.5710852147460783 2.62861865224628 2.5771052621466337 2.1664544532644117 
0.37500000000000006 0.002761493503731626 0.024714482567509202 0.1060088776387151 0.2992693913304187 0.6281872785321831 1.0695011027814385 1.5572600241329948 2.028049741775438 2.427291998300106 2.727479622727379 2.913737325462531 2.9890739501052774 2.966853725843991 2.8684231749411997 2.725606378094176 2.5709858883204295 2.4450133867398165 2.3781780707907765 2.3927451606086554 2.483017422396191 2.631774747953617 2.803443827864983 2.9398920173863976 2.8392769532127624 
0.38499999999999995 0.0014587994648178424 0.01375907198567887 0.06460481037629771 0.1964084469430571 0.445164484930104 0.807579521242656 1.2475085286858583 1.7041896546512088 2.128171478531242 2.476197203041188 2.727214873184859 2.869582800608907 2.907081309684097 2.8541859194982053 2.733309763702143 2.5800623930441127 2.4313555315269566 2.33476160731402 2.3227756431290714 2.4139400069514 2.596427355450866 2.857663554123769 3.1686323905231544 3.4400859434101934 
