grid rho1 rho2 rho3 rho4 rho5 rho6 rho7 rho8 rho9 rho10 rho11 rho12 rho13 rho14 rho15 rho16 rho17 rho18 rho19 rho20 rho21 rho22 rho23 rho24 
0.215 8.136138589106023 7.560277218899842 6.912011780110117 6.197805371694112 5.454239663701744 4.732754695809615 4.023586882652936 3.363312009446325 2.752978841579637 2.2070528160426486 1.729102182536448 1.3198930641321043 0.9776410930754551 0.6993943416295082 0.48091314999130497 0.3161051748470838 0.1967982210378935 0.11425944191231782 0.060591915118681644 0.028535209890384605 0.011450401709905272 0.0035276488356848767 0.0006971953851634544 0.0001000222513806992 
0.22499999999999998 7.07727157683669 6.955227700443896 6.643908992154901 6.223826891794375 5.708164984543573 5.115667963942379 4.51199913602214 3.889822998949546 3.289083448231521 2.7170369647837442 2.191326854750552 1.7216058979346855 1.3133320927304621 0.9682001890356691 0.685726275581281 0.4634797589826227 0.29665204707083326 0.17764951711235358 0.09754241876961389 0.047688224357755535 0.01988661116730031 0.006592862307413724 0.0014778506756647075 0.00016401759294557006 
0.235 5.55841660272668 5.810326205956433 5.890480086605568 5.776690199782543 5.536368790748015 5.190134083983836 4.735474323114886 4.243440111185774 3.7084084917916065 3.1704743698084217 2.6419957115418518 2.142643725272132 1.686702248747176 1.284057392812999 0.9400662164406968 0.6570002351401132 0.4344294735236423 0.2688123035709344 0.1530571267019014 0.07797168370278859 0.03402378150277573 0.011852967257561936 0.0028991497039485004 0.0003654885706701194 
0.245 3.935020845821639 4.4467069478146675 4.787519785807253 4.992027211285433 5.01626921005058 4.908115704045406 4.696497414575294 4.358842373140838 3.964884239750562 3.5098996249043912 3.0316539715000648 2.546158107797473 2.074413806372308 1.634105256055008 1.2390148758262356 0.8981178722898692 0.616602779844486 0.3961798891562715 0.2345056473483041 0.12476794708027213 0.05722739610227578 0.021099956544138807 0.005499712514382693 0.0007642715302937086 
0.25500000000000006 2.528462974267949 3.115234453049916 3.6167825777082143 3.9886852907308605 4.262212685194064 4.3789006319313994 4.363969193361215 4.254704523372936 4.01212855031527 3.7003854676335086 3.3150001319661864 2.889906156770214 2.4432990564637205 1.997064524262483 1.5714448566784838 1.183633643705369 0.8461354479529509 0.5671880637294054 0.3507425667911482 0.19551322913176178 0.0945893448310692 0.03712999362601877 0.010425079217533939 0.00156067573389429 
0.265 1.4651454240791362 2.0094873886322113 2.530170269456436 3.0024191433117347 3.3749177172471745 3.6819435687784843 3.8590970895674084 3.9086501341648185 3.875394399606418 3.7082683427911336 3.463556206020661 3.1365315895665247 2.7566230596358134 2.342971993739879 1.9180517786079079 1.5041888137018562 1.1217120393657518 0.7866750695121029 0.5105707602743139 0.29968560893770163 0.15354677525746904 0.06452345203070853 0.019689582918071616 0.0032776491642905192 
0.275 0.7809776470752541 1.191843534260522 1.6491264852477552 2.108681782116013 2.547139971152626 2.9064853427796686 3.225972664217505 3.4424614589325118 3.5367027559711093 3.559559064736252 3.4518265114070252 3.2610274400219073 2.9817693390500706 2.638834758411813 2.2513880041327536 1.8423153279410545 1.4358644315878408 1.0555088991225943 0.7211056832143576 0.44778061010474457 0.24426855182717258 0.1104851497239722 0.03699411912133771 0.006988271152542566 
0.285 0.3753632526355352 0.664394499224589 1.0042919235633954 1.3937174886908348 1.8010088572545844 2.207793233177489 2.5495710026705747 2.870095643563631 3.112647786565022 3.2386875692669466 3.3034690923342 3.242777294873992 3.095262312811966 2.854475565119656 2.540664541532292 2.172376176236392 1.7728487834992395 1.3683627762635637 0.9858877343959689 0.6497002999452128 0.37921385598737545 0.18574979686867416 0.0688223561369522 0.015045342131123768 
0.29500000000000004 0.16725226367194185 0.33731999220213427 0.5836423869124231 0.8718905992711308 1.2090645256667243 1.5732544789028475 1.952984955596855 2.2776111580994365 2.5937744470060533 2.8545463595410814 3.0045235916165964 3.1016614030146443 3.0790026720660197 2.9665729126979787 2.7564520310446863 2.464504333241446 2.1082109410148853 1.7112070559963093 1.3021903267086343 0.9124117636372532 0.5717238344074329 0.30489962641705953 0.1259803455253724 0.032349574907691164 
0.305 0.0691165792421948 0.16413081272332267 0.31015295881824656 0.5257240867511067 0.7761417985969062 1.0731825625648648 1.40242551187726 1.760316594476195 2.0705301207590976 2.380578612670123 2.6554094914075663 2.8250565551781968 2.9485821056703814 2.9578144460732583 2.8744672370071545 2.6886553810683735 2.411901111673741 2.0602510408394434 1.657872929928908 1.236584459036476 0.8333212696289903 0.48551022559254475 0.22502371711185642 0.06857247799171018 
0.31500000000000006 0.027524206093597868 0.07614502442626868 0.16178526821348768 0.2898201363261996 0.48300046935634444 0.7054949802724647 0.9716851246590155 1.2727942079432977 1.6138468126558738 1.9134091189753468 2.2177517362881014 2.504990154942515 2.6926464204084684 2.839405294645831 2.8768341823590795 2.818526363992685 2.6519938417699693 2.384221792681086 2.0294055061632075 1.6124476878484524 1.1694195687610989 0.7453281758643506 0.3886048597230199 0.14120035805933306 
